583,"Ноутбук Toshiba Satellite Pro C50-G-113 15.6"" (1366x768) , Матовий | Intel Celeron 5205u | 4 Gb DDR4 | SSD 128 Gb | Intel UHD Graphics | Windows 10",16340₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/266358016.jpg', 'https://content2.rozetka.com.ua/goods/images/big/266358031.jpg']"
584,Ноутбук Acer Nitro 5 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti + Intel UHD Graphics / 144 Гц / для игр,47567₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813759.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813762.jpg']"
585,"Ноутбук MSI GF76 / Intel Core i7-11800H, 8 ядер / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti, 4 ГБ GDDR6 / 144 Гц / для игр",64945₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813516.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274813538.jpg']"
586,Ноутбук Lenovo IdeaPad 3-15 / Intel Core i3-1115G4 / 12 GB RAM / SSD 512 GB / для учебы,31697₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813673.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274813678.jpg']"
587,Ноутбук ASUS ZenBook Duo 14 UX482EA-HY398W (90NB0S41-M002V0) Celestial Blue,61999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/247664235.jpg', 'https://content2.rozetka.com.ua/goods/images/big/247664236.jpg']"
588,Ноутбук НР ProBook 445 G8 (2U741AV_V3) Pike Silver,43355₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/248209259.jpg', 'https://content2.rozetka.com.ua/goods/images/big/248209260.jpg']"
589,"Ноутбук ACER Aspire 5 514 14"" 8/256GB, i5-1135G7 (A514-54-501Z) Чорний",30544₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/268835714.jpg', 'https://content1.rozetka.com.ua/goods/images/big/268835723.jpg']"
590,Ноутбук Lenovo IdeaPad Flex 5 14ALC05 (82HU011URA) Platinum Grey,39999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/273553267.jpg', 'https://content1.rozetka.com.ua/goods/images/big/273553268.jpg']"
591,Ноутбук Acer Aspire 3 A315-56-55MF (NX.HS5EP.00Q),30554₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/280267359.jpg', 'https://content1.rozetka.com.ua/goods/images/big/280267371.jpg']"
592,Ноутбук Microsoft Surface Studio / Intel Core i7-11370H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti + Intel Iris Xe Graphics / для бизнеса и мультимедиа,126833₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813315.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813327.jpg']"
593,"Ноутбук Lenovo IdeaPad Gaming R5 / AMD Ryzen™ 5 5600H, 6 ядер / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti, 4 GB GDDR6 / 120 Гц / для игр",58180₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813353.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813362.jpg']"
594,"Ноутбук 15.6"" SGIN X15 Intel Celeron N4500 RAM 12GB SSD 512GB Windows 11",17999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/281878030.jpg', 'https://content.rozetka.com.ua/goods/images/big/281878033.jpg']"
595,Ноутбук Lenovo V15 (82NB001GRA),23411₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/260264922.jpg', 'https://content1.rozetka.com.ua/goods/images/big/260264934.jpg']"
596,"Ноутбук Acer Aspire 5 A515-56G (NX.AT2EU.006); 15.6"" FullHD (1920x1080) IPS LED матовий / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce MX450, 2 ГБ / без ОП / LAN / Wi-Fi камера / Без ОС / 1.9 кг / сріблястий /",35999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/280160111.jpg', 'https://content1.rozetka.com.ua/goods/images/big/280160121.jpg']"
597,"Ноутбук Acer Extensa EX215-52-57GW 15.6"" | Full HD (1920x1080) | IPS | Intel Core i5-1035G1 | 8 Gb DDR4 | SSD 256 Gb | Intel UHD Graphics | Windows 10",29240₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/266357919.jpg', 'https://content.rozetka.com.ua/goods/images/big/266357933.jpg']"
598,Ноутбук Lenovo V14 (82KC003JRA),25559₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/260269478.jpg', 'https://content.rozetka.com.ua/goods/images/big/260269493.jpg']"
599,"Ноутбук Lenovo Ideapad 3 15IIL05 15.6"" 8/256GB, i3-1005G1 (81WE008HUS) Темно-Синій",21126₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/268836179.jpg', 'https://content.rozetka.com.ua/goods/images/big/268836188.jpg']"
600,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K201NXRA) Shadow Black,46999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/280612876.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284975235.jpg']"
601,Ноутбук Dell Latitude 7420 (N059L742014UA_UBU) Black,71923₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/270667163.jpg', 'https://content1.rozetka.com.ua/goods/images/big/270667164.jpg']"
602,Ноутбук Dream Machines G1650-17 (G1650-17UA73),49999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274826000.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274826025.jpg']"
603,Ноутбук Lenovo IdeaPad 5 14ITL05 (82FE017ERA) Graphite Grey,39999₴,Товар закінчився,"['https://content.rozetka.com.ua/goods/images/big/253729458.jpg', 'https://content1.rozetka.com.ua/goods/images/big/253729459.jpg']"
604,"Ноутбук 14"" ASUS Chromebook Pro Intel Core i5-8200Y RAM 8GB eMMC 64GB Chrome OS (90NX02H1-M02700)",17599₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/269115708.jpg', 'https://content2.rozetka.com.ua/goods/images/big/269115718.jpg']"
605,Ноутбук Acer Swift 3 SF314-43-R2YY (NX.AB1AA.001) Pure Silver,35967₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/284880918.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284880931.png']"
606,"Ноутбук ASUS ROG Strix G15 / AMD Ryzen™ 7 4800H / 16 GB RAM / SSD 512 gb / RTX3050Ti, 4 GB GDDR6 / ДЛЯ ИГР",63812₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813517.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813526.jpg']"
607,Ноутбук Lenovo ThinkPad X12 Detachable (20UV000FRT),72048₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/278429510.jpg', 'https://content2.rozetka.com.ua/goods/images/big/278429511.jpg']"
608,"Ноутбук ASUS Chromebook C523 15.6"" FHD 4/64GB, N4200 (C523NA-IH24T) Срібний",13501₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/268835465.jpg', 'https://content1.rozetka.com.ua/goods/images/big/268835476.jpg']"
609,Ноутбук Lenovo Yoga Slim 7 14ITL05 (82A300KMRA) Slate Grey,30999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/241238886.jpg', 'https://content1.rozetka.com.ua/goods/images/big/241238887.jpg']"
610,Ноутбук HP 250 G8 (3A5Y2EA),21128₴,Є в наявності,['https://content2.rozetka.com.ua/goods/images/big/261808982.jpg']
611,Ноутбук Dell Vostro 3500 (N3004VN3500UA_WP),35225₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/223889258.jpg', 'https://content2.rozetka.com.ua/goods/images/big/223889266.jpg']"
612,Ноутбук HP Pavilion 14-dv0008ua (437J2EA) Natural Silver,57455₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/196592711.png', 'https://content2.rozetka.com.ua/goods/images/big/196592712.png']"
613,Ноутбук Lenovo IdeaPad Gaming 3-15 / Intel Core i5-11300H / 16 GB RAM / SSD 512 GB / Nvidia GTX1650 / 120 Гц / ноутбук для игр,41944₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813509.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813520.jpg']"
614,Ноутбук ASUS VivoBook 15 K513EA / i5-1135G7 / 24 GB RAM / SSD 512 GB / для бизнеса,49487₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813802.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813806.jpg']"
615,"Ноутбук Gigabyte G5 GD / Intel Core i5-11400H, 6 ядер / 16 GB / SSD 512 Gb / NVIDIA GeForce RTX 3050, 4 ГБ GDDR6 / 144Hz / для игр",45580₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813622.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813627.jpg']"
616,Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 (82K200QXPB),38888₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/284391847.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284391857.jpg']"
617,Ноутбук ASUS Vivobook Go / Intel Celeron N4020 / 4 GB RAM / SSD 128 GB / для учебы,16913₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274813637.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813644.jpg']"
618,"Ноутбук Acer Nitro AN515-45 | 15.6"" | 1920x1080 | IPS | 144 Hz | AMD Ryzen 7 5800H | 16Gb DDR4 | SSD 512 Gb | GeForce RTX 3060 6Gb (6Gb | GDDR6| 192 Bit) | Windows 10",66220₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/280887121.jpg', 'https://content2.rozetka.com.ua/goods/images/big/280887126.jpg']"
619,Ноутбук Dell Inspirion 15 3505 (i3505-A542BLK-PUS),29824₴,Є в наявності,['https://content.rozetka.com.ua/goods/images/big/272663551.jpg']
620,Ноутбук Acer TravelMate TMP215-53 (NX.VPVEU.006),37503₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/260263278.jpg', 'https://content.rozetka.com.ua/goods/images/big/260263286.jpg']"
621,Ноутбук Acer Predator Helios 300 PH315-55-790J (NH.QGMEU.005) Abyssal Black,126999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/282026164.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282026165.jpg']"
622,Ноутбук НР ProBook 445 G8 (2U740AV_V5) Pike Silver,40399₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/255225330.jpg', 'https://content2.rozetka.com.ua/goods/images/big/255225331.jpg']"
623,Ноутбук ASUS ZenBook UX393EA-HK001T (90NB0S71-M00670),82289₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/282296994.jpg', 'https://content1.rozetka.com.ua/goods/images/big/282297008.jpg']"
624,"Ноутбук ASUS TUF Dash F15 / Intel Core i7-11370H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3060 + Intel Iris Xe Graphics / 144 Гц, матовый, LED, EWV / для игр",63423₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/276401499.jpg', 'https://content.rozetka.com.ua/goods/images/big/276401512.jpg']"
625,Ноутбук MSI Stealth 15M (A11UEKV-009US) Grey,56999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/243363720.jpg', 'https://content.rozetka.com.ua/goods/images/big/243363722.jpg']"
626,Новий ноутбук Lenovo Legion 5 15ACH6H 15.6 Ryzen 5 SSD 512 GB NVIDIA GeForce RTX 3050,46600₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/281441645.jpg', 'https://content1.rozetka.com.ua/goods/images/big/281441660.jpg']"
627,Ноутбук ASUS Laptop X515EA-BQ1189 (90NB0TY1-M23270) Slate Grey / Intel Core i3-1115G4 / RAM 8 ГБ / SSD 256 ГБ,22499₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/276269412.jpg', 'https://content1.rozetka.com.ua/goods/images/big/276269421.jpg']"
628,Ноутбук Honor MagicBook 15 (5301AAPN-001),32004₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/265918608.jpg', 'https://content1.rozetka.com.ua/goods/images/big/265918616.jpg']"
629,Ноутбук ASUS PRO BR1100CKA-GJ0379 (90NX03B1-M05150),19596₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274406305.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274406317.jpg']"
630,Ноутбук Dell Vostro 14 3400 (N6006VN3400UA_WP) Accent Black,31312₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/278259098.jpg', 'https://content.rozetka.com.ua/goods/images/big/278259099.jpg']"
631,Ноутбук ASUS ExpertBook L1 L1500CDA-BQ0758 (90NX0401-M001F0) Black / Ryzen 3 3250U / 8 ГБ / 256 ГБ / AMD Ryzen 3 3250U / RAM 8 ГБ / SSD 256 ГБ,22999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/234893077.jpg', 'https://content2.rozetka.com.ua/goods/images/big/234893090.jpg']"
632,Ноутбук Lenovo V17-IIL (82GX0083RA) Iron Grey,31043₴,Товар закінчився,"['https://content2.rozetka.com.ua/goods/images/big/33533108.jpg', 'https://content2.rozetka.com.ua/goods/images/big/33533150.jpg']"
633,Ноутбук Dell Vostro 14 3400 (N4011VN3400UA01_2105_WP) Accent Black,35659₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/194748839.jpg', 'https://content.rozetka.com.ua/goods/images/big/194748913.jpg']"
634,"Ноутбук ASUS TUF Gaming F15 15.6"" I5-11400H/16GB/512GB/RTX3050Ti/Win11 (FX506HE-HN012W)",45820₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/284691055.png', 'https://content.rozetka.com.ua/goods/images/big/284691063.png']"
635,"Ноутбук ASUS X515JA-BQ2633 / i5-1035G1, 4 ядра / 8 GB RAM / SSD 256 GB / для учебы",28413₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274812906.jpg', 'https://content.rozetka.com.ua/goods/images/big/274812919.jpg']"
636,Ноутбук MSI GF75 Thin 10SCXR (GF7510SCXR-617US),44741₴,Немає в наявності,"['https://content1.rozetka.com.ua/goods/images/big/283575872.jpg', 'https://content.rozetka.com.ua/goods/images/big/283575882.jpg']"
637,Ноутбук НР ProBook 430 G8 (2V658AV_V8) Silver,53755₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/255558982.jpg', 'https://content2.rozetka.com.ua/goods/images/big/255558986.jpg']"
638,Ноутбук Acer Aspire 3 A315-56-31Q4 FullHD Black (NX.HS5EU.02B),19943₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/283303411.jpg', 'https://content.rozetka.com.ua/goods/images/big/283303421.jpg']"
639,Ноутбук HP OMEN / Ryzen 7-5800H / 32 GB RAM / SSD 960 GB / AMD Radeon™ RX 6600M + графика AMD Radeon™ / 144 Гц / для игр,76742₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813708.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813716.jpg']"
640,Ноутбук Lenovo V15 (82C500JNRA),29211₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/276591653.jpg', 'https://content.rozetka.com.ua/goods/images/big/276591671.jpg']"
641,Ноутбук Xiaomi Mi Notebook Pro 14 i7 11th 16/512GB MX450 (JYU4349CN) [58886],51388₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/260095333.jpg', 'https://content2.rozetka.com.ua/goods/images/big/260095345.jpg']"
642,Ноутбук Gigabyte A5 (K1-AEE1130SD),44299₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/283667623.jpg', 'https://content1.rozetka.com.ua/goods/images/big/283667624.jpg']"
643,Ноутбук Lenovo IdeaPad 5 Pro 16ACH6 (82L500XNRA) Cloud Grey,49999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/280626933.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284975820.jpg']"
644,Ноутбук LG GRAM 2021 (16Z90P-G.AA66Y),45814₴,Немає в наявності,"['https://content.rozetka.com.ua/goods/images/big/282510715.jpg', 'https://content.rozetka.com.ua/goods/images/big/282510724.jpg']"
645,Ноутбук Dell Latitude 7520 (N028L752015UA_WP11) Black,79175₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/270667462.jpg', 'https://content1.rozetka.com.ua/goods/images/big/270667463.jpg']"
646,Ноутбук ASUS ZenBook Duo 14 UX482EG-HY422W (90NB0S51-M003N0) Celestial Blue,69999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/269069671.jpg', 'https://content.rozetka.com.ua/goods/images/big/269069672.jpg']"
647,Ноутбук Acer ConceptD 5 CN516-72P (NX.C6AEU.006),121735₴,Немає в наявності,"['https://content.rozetka.com.ua/goods/images/big/271526839.jpg', 'https://content.rozetka.com.ua/goods/images/big/271526841.jpg']"
648,"Ноутбук Fujitsu Lifebook A3510 15.6"" | Full HD (1920x1080) | IPS | Intel Core i5-1035G1 | 8 Gb DDR4 | SSD 256 Gb | Intel UHD Graphics | Windows 10",29240₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/266357986.jpg', 'https://content1.rozetka.com.ua/goods/images/big/266357998.jpg']"
649,Ноутбук Acer Predator Triton 500 SE PT516-52s-902Z (NH.QFQEU.006) Steel Gray,142799₴,Товар закінчився,"['https://content2.rozetka.com.ua/goods/images/big/283914616.jpg', 'https://content1.rozetka.com.ua/goods/images/big/283914618.jpg']"
650,Ноутбук HP ZBook Studio G8 (4F8J6EA) Turbo Silver,163499₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/254911043.jpg', 'https://content.rozetka.com.ua/goods/images/big/254911044.jpg']"
651,Ноутбук Acer TravelMate P2 TMP215-53-32AS (NX.VPVEU.00G) Shale Black,24499₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/278056524.jpg', 'https://content1.rozetka.com.ua/goods/images/big/278056525.jpg']"
652,"Ноутбук Acer Aspire 7 A715-42G-R0VS (NH.QBFEU.00A), 15.6"" FullHD (1920х1080) IPS LED матовий / AMD R",44134₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/261477417.jpg', 'https://content.rozetka.com.ua/goods/images/big/261477429.jpg']"
653,"Ноутбук Acer Aspire 3 / Athlon Silver 3050U, 2 ядра / 8 GB RAM / SSD 64 GB / для учебы",16236₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813167.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813177.jpg']"
654,"Ноутбук Lenovo Legion 5 Pro-16 / AMD Ryzen™ 7 5800H / 32 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 Ti, 4 ГБ GDDR6 / для игр",75532₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274812917.jpg', 'https://content1.rozetka.com.ua/goods/images/big/274812930.jpg']"
655,"Ноутбук 14"" Acer Chromebook Intel Celeron N4020 RAM 4GB eMMC 64GB Chrome OS (CB314-1HT-C1MQ)",9999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/270543340.jpg', 'https://content2.rozetka.com.ua/goods/images/big/270543349.jpg']"
656,"Ноутбук Lenovo IdeaPad 5 15ITL05 15.6"" FullHD IPS матовий / CPU Intel Core i5-1135G7 (4ядра/8потоков/частота до 4.2GHz) / RAM 8Gb / SSD 512Gb / Windows10Pro / Graphite Grey",38650₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282288312.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282288319.jpg']"
657,Ноутбук Hyundai ThinNote-A (HTLB14INC4Z1EBK) Black,10999₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/263200307.jpg', 'https://content1.rozetka.com.ua/goods/images/big/263200315.jpg']"
658,"Ноутбук Lenovo Ideapad Gaming 3i 15IHU6 15.6"" FHD 8/256GB, i5-11300H, GTX1650 (82K100LNUS) Shadow Black",32338₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/268835957.jpg', 'https://content.rozetka.com.ua/goods/images/big/268835970.jpg']"
659,Ноутбук Acer ConceptD 7 Ezel CC715-72P-72KS (NX.C6WEU.003) White,152999₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/247822305.jpg', 'https://content1.rozetka.com.ua/goods/images/big/247822306.jpg']"
660,"Ноутбук HP Victus / AMD Ryzen™ 7 5800H, 8 ядер / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3060, 6 ГБ GDDR6 / 165 Гц / игровой ноутбук",71710₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813046.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813060.jpg']"
661,Ноутбук Acer Swift 1 SF114-34 (NX.A7BEU.00E),29899₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/282300159.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282300169.jpg']"
662,Ноутбук ASUS TUF Gaming F17 / i5-11400H / 32 GB RAM / SSD 960 GB / NVIDIA GeForce RTX 3050 / для игр,65114₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813632.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813640.jpg']"
663,Ноутбук HP ZBook Firefly 14 G8 (275W0AV_V2),83280₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/263317674.jpg', 'https://content2.rozetka.com.ua/goods/images/big/263317687.jpg']"
664,Ноутбук ASUS TUF Gaming F15 FX506HM-HN016 (90NR0754-M007A0) Graphite Black / Intel Core i5-11400H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060,54444₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/281395763.jpg', 'https://content1.rozetka.com.ua/goods/images/big/281395764.jpg']"
665,Ноутбук ASUS ZenBook 14 UX435EG(WO AMP)-AI519W (90NB0SI2-M00A70) Pine Grey,47999₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282599872.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282599873.jpg']"
666,Ноутбук HP 245 G8 (27J56EA) Dark Ash Silver,26099₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/193762109.jpg', 'https://content1.rozetka.com.ua/goods/images/big/193762111.jpg']"
667,Ноутбук Lenovo Legion 5 15ITH6H (82JH0057PB),64804₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/285780138.jpg', 'https://content.rozetka.com.ua/goods/images/big/285780162.jpg']"
668,"Ноутбук Apple MacBook Pro 14"" M1 Pro 512GB 2021 (MKGP3UA/A) Space Gray",88999₴,Товар закінчився,['https://content1.rozetka.com.ua/goods/images/big/229714022.jpg']
669,Ноутбук HP 245 G8 (3Z6T2ES) Dark Ash Silver,31599₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/254936326.jpg', 'https://content1.rozetka.com.ua/goods/images/big/254936327.jpg']"
670,"Ноутбук Acer Aspire 5 A515-45 (NX.A82EU.018); 15.6"" FullHD (1920x1080) IPS LED матовий / AMD Ryzen 5 5500U (2.1 - 4.0 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / без ОП / LAN / Wi-Fi / BT / веб-камера / 1.8 кг / сріблястий / підсвічування",36954₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/283456076.jpg', 'https://content.rozetka.com.ua/goods/images/big/283456089.jpg']"
671,Ноутбук MSI GF63 Thin (11SC-245XUA) Black,47499₴,Товар закінчився,"['https://content.rozetka.com.ua/goods/images/big/252707993.jpg', 'https://content1.rozetka.com.ua/goods/images/big/252707997.jpg']"
672,Ноутбук ASUS ROG Strix SCAR 15 G533QS (G533QS-DS96),101141₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/270099501.jpg', 'https://content.rozetka.com.ua/goods/images/big/270099512.jpg']"
673,"Ноутбук Microsoft Surface Pro X / Microsoft SQ1 / 8 GB RAM / SSD 128 GB / Графика : Adreno 685 / Глянцевый, LED",49120₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/279510394.jpg', 'https://content1.rozetka.com.ua/goods/images/big/279510395.jpg']"
674,Ноутбук Dell Inspiron G15 5511 / Intel Core i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / для игр,52007₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813462.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813472.jpg']"
675,Ноутбук HP 240 G8 (34N66ES),15231₴,Немає в наявності,"['https://content2.rozetka.com.ua/goods/images/big/260711661.jpg', 'https://content1.rozetka.com.ua/goods/images/big/260711676.jpg']"
676,Ноутбук Lenovo IdeaPad Flex 5 14ITL05 (82HS017BRA),27910₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/276975357.jpg', 'https://content1.rozetka.com.ua/goods/images/big/276975368.jpg']"
677,"Ноутбук ASUS TUF Gaming F15 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / матовый, LED, IPS / для игр",44888₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/280627312.jpg', 'https://content1.rozetka.com.ua/goods/images/big/280627331.jpg']"
678,Ноутбук Honor MagicBook 15 (5301AAPN-001),40299₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/282298668.jpg', 'https://content2.rozetka.com.ua/goods/images/big/282298678.jpg']"
679,Ноутбук ASUS ZenBook 13 UM325UAZ (UM325UAZ-KG012T) [71850],39933₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/284721635.jpg', 'https://content2.rozetka.com.ua/goods/images/big/284721655.jpg']"
680,Ноутбук Acer Swift 1 SF114-34 (NX.A77EU.00E),26509₴,Є в наявності,"['https://content.rozetka.com.ua/goods/images/big/274406387.jpg', 'https://content.rozetka.com.ua/goods/images/big/274406398.jpg']"
681,Ноутбук LG GRAM 2021 16Z90P / Intel Core i5-1135G7 / 16 GB RAM / SSD 512 GB / серебристый / для бизнеса,65114₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/274813723.jpg', 'https://content.rozetka.com.ua/goods/images/big/274813729.jpg']"
682,Ноутбук Acer Aspire 7 A717-71G-51F9 (NX.GPFEU.015) (F00146314),64739₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/93052006.jpg', 'https://content1.rozetka.com.ua/goods/images/big/93052039.jpg']"
683,Ноутбук Lenovo ThinkPad X1 Extreme Gen 3 (20TK002SRA) Black,171228₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/196451959.jpg', 'https://content1.rozetka.com.ua/goods/images/big/196451994.jpg']"
684,Ноутбук ASUS TUF Gaming F15 / i5-11400H / 16 GB RAM / SSD 512 GB / NVIDIA GeForce RTX 3050 + Intel UHD Graphics / для игр,50738₴,Є в наявності,"['https://content1.rozetka.com.ua/goods/images/big/274813539.jpg', 'https://content2.rozetka.com.ua/goods/images/big/274813548.jpg']"
685,Ноутбук НР ProBook 630 G8 (1Y4Z8AV_V4) Pike Silver,60399₴,Є в наявності,"['https://content2.rozetka.com.ua/goods/images/big/248171167.jpg', 'https://content1.rozetka.com.ua/goods/images/big/248171170.jpg']"
